"nLocs","nRes","nInt","nMig","DE","GDM","Year","tRes","tInt","tMig","UseIntensity","Total","ResUI","IntUI","MigUI","GDM10","ResGDM10","IntGDM10","MigGDM10"
9,6,3,0,2.55565183289717,27.5414488812809,"2014",480,864,480,0.00493421052631579,1824,0.0125,0.00347222222222222,0,2.75414488812809,1.83609659208539,0.918048296042697,0
5,4,1,0,2.62952717783773,30.8820468123637,"2014",480,864,480,0.00274122807017544,1824,0.00833333333333333,0.00115740740740741,0,3.08820468123637,2.47056374498909,0.617640936247274,0
2,2,0,0,2.71277542100905,30.7723410942694,"2014",480,864,480,0.00109649122807018,1824,0.00416666666666667,0,0,3.07723410942694,3.07723410942694,0,0
1,0,1,0,2.63608923246578,12.5136082221581,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,1.25136082221581,0,1.25136082221581,0
1,0,1,0,2.57688577097752,14.192191595021,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,1.4192191595021,0,1.4192191595021,0
1,0,1,0,2.5057190847465,25.4538480226059,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,2.54538480226059,0,2.54538480226059,0
1,0,0,1,2.6475404316635,35.2488847386718,"2014",480,864,480,0.000548245614035088,1824,0,0,0.00208333333333333,3.52488847386718,0,0,3.52488847386718
1,0,1,0,2.64384701392092,33.1304141890476,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,3.31304141890476,0,3.31304141890476,0
1,1,0,0,2.91700136698036,23.7738461824756,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,2.37738461824756,2.37738461824756,0,0
1,1,0,0,2.84174697558371,24.9479852064391,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,2.49479852064391,2.49479852064391,0,0
2,1,1,0,2.78304955394314,24.2851665519869,"2014",480,864,480,0.00109649122807018,1824,0.00208333333333333,0.00115740740740741,0,2.42851665519869,1.21425832759935,1.21425832759935,0
3,0,3,0,2.74161434623203,31.6054047150052,"2014",480,864,480,0.00164473684210526,1824,0,0.00347222222222222,0,3.16054047150052,0,3.16054047150052,0
2,2,0,0,2.77890192174177,33.9785069047545,"2014",480,864,480,0.00109649122807018,1824,0.00416666666666667,0,0,3.39785069047545,3.39785069047545,0,0
1,0,1,0,2.66547906481363,29.2317428372808,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,2.92317428372808,0,2.92317428372808,0
2,0,2,0,2.50743365455436,22.4520037984371,"2014",480,864,480,0.00109649122807018,1824,0,0.00231481481481481,0,2.24520037984371,0,2.24520037984371,0
1,0,1,0,2.95272071727488,25.9299026204621,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,2.59299026204621,0,2.59299026204621,0
1,1,0,0,2.68510444564916,32.4907507382809,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,3.24907507382809,3.24907507382809,0,0
2,0,2,0,2.58503202432319,34.7265035279858,"2014",480,864,480,0.00109649122807018,1824,0,0.00231481481481481,0,3.47265035279858,0,3.47265035279858,0
3,3,0,0,2.98876944003879,33.2514911509392,"2014",480,864,480,0.00164473684210526,1824,0.00625,0,0,3.32514911509392,3.32514911509392,0,0
1,1,0,0,2.92710044409723,21.7491961528046,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,2.17491961528046,2.17491961528046,0,0
1,1,0,0,2.93130999566179,21.3743154773999,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,2.13743154773999,2.13743154773999,0,0
1,0,1,0,2.88194645999981,19.466917035912,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,1.9466917035912,0,1.9466917035912,0
1,1,0,0,2.7469561862657,29.6507031030594,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,2.96507031030594,2.96507031030594,0,0
1,0,1,0,2.79958137171718,23.7890590051969,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,2.37890590051969,0,2.37890590051969,0
1,0,1,0,2.77726338628457,28.0472886603949,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,2.80472886603949,0,2.80472886603949,0
1,0,1,0,2.73158872849047,31.2004831935132,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,3.12004831935132,0,3.12004831935132,0
2,1,1,0,2.59394497637432,36.7860596108582,"2014",480,864,480,0.00109649122807018,1824,0.00208333333333333,0.00115740740740741,0,3.67860596108582,1.83930298054291,1.83930298054291,0
1,0,1,0,2.98476368345743,25.5072648013415,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,2.55072648013415,0,2.55072648013415,0
4,2,2,0,2.93337931585013,24.1862648228688,"2014",480,864,480,0.00219298245614035,1824,0.00416666666666667,0.00231481481481481,0,2.41862648228688,1.20931324114344,1.20931324114344,0
1,0,1,0,2.776153637123,27.8724596970174,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,2.78724596970174,0,2.78724596970174,0
2,1,1,0,2.65908334742003,29.9966369859987,"2014",480,864,480,0.00109649122807018,1824,0.00208333333333333,0.00115740740740741,0,2.99966369859987,1.49983184929993,1.49983184929993,0
1,0,1,0,2.60883288222286,27.456275032342,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,2.7456275032342,0,2.7456275032342,0
20,10,10,0,2.93457546835408,50.2544333369976,"2014",480,864,480,0.0109649122807018,1824,0.0208333333333333,0.0115740740740741,0,5.02544333369976,2.51272166684988,2.51272166684988,0
15,8,7,0,3.00945034811879,49.158233872052,"2014",480,864,480,0.00822368421052632,1824,0.0166666666666667,0.00810185185185185,0,4.9158233872052,2.62177247317611,2.29405091402909,0
1,1,0,0,2.93121547525972,29.3887545757949,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,2.93887545757949,2.93887545757949,0,0
1,0,1,0,2.79844593156662,38.1475949429243,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,3.81475949429243,0,3.81475949429243,0
1,0,1,0,2.60411202795839,26.0475138690366,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,2.60475138690366,0,2.60475138690366,0
1,1,0,0,2.64568892026677,29.6830395141644,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,2.96830395141644,2.96830395141644,0,0
17,11,6,0,2.99619566421292,62.4716864373567,"2014",480,864,480,0.00932017543859649,1824,0.0229166666666667,0.00694444444444444,0,6.24716864373567,4.04228559300543,2.20488305073024,0
39,26,13,0,3.1579545231224,83.2439714632819,"2014",480,864,480,0.0213815789473684,1824,0.0541666666666667,0.0150462962962963,0,8.32439714632819,5.54959809755213,2.77479904877606,0
1,1,0,0,3.05428130071723,52.3897564289574,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,5.23897564289574,5.23897564289574,0,0
2,1,1,0,3.00436662290499,31.5377554091841,"2014",480,864,480,0.00109649122807018,1824,0.00208333333333333,0.00115740740740741,0,3.15377554091841,1.57688777045921,1.57688777045921,0
1,0,1,0,2.78442218857771,32.3005170703515,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,3.23005170703515,0,3.23005170703515,0
1,0,1,0,2.88915038217629,33.9405046534731,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,3.39405046534731,0,3.39405046534731,0
2,1,1,0,2.56426531351355,24.4730623327587,"2014",480,864,480,0.00109649122807018,1824,0.00208333333333333,0.00115740740740741,0,2.44730623327587,1.22365311663794,1.22365311663794,0
1,1,0,0,2.60086099865251,29.9735202979191,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,2.99735202979191,2.99735202979191,0,0
11,7,4,0,2.96341591642861,58.5508995131806,"2014",480,864,480,0.00603070175438596,1824,0.0145833333333333,0.00462962962962963,0,5.85508995131806,3.72596633265695,2.12912361866111,0
5,4,1,0,3.17848770468434,90.5720467903696,"2014",480,864,480,0.00274122807017544,1824,0.00833333333333333,0.00115740740740741,0,9.05720467903696,7.24576374322956,1.81144093580739,0
1,0,1,0,2.95834257769037,43.3388947371975,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,4.33388947371975,0,4.33388947371975,0
1,1,0,0,2.82244742557693,28.3109990356095,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,2.83109990356095,2.83109990356095,0,0
3,0,3,0,2.87984126412614,35.8058213740332,"2014",480,864,480,0.00164473684210526,1824,0,0.00347222222222222,0,3.58058213740332,0,3.58058213740332,0
1,1,0,0,2.80177485929671,36.2626267243342,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,3.62626267243342,3.62626267243342,0,0
5,0,5,0,2.47251598508017,31.6738679186979,"2014",480,864,480,0.00274122807017544,1824,0,0.00578703703703704,0,3.16738679186979,0,3.16738679186979,0
2,1,1,0,2.6694501417527,27.3957246158234,"2014",480,864,480,0.00109649122807018,1824,0.00208333333333333,0.00115740740740741,0,2.73957246158234,1.36978623079117,1.36978623079117,0
3,2,1,0,2.66703752545182,24.5380912664288,"2014",480,864,480,0.00164473684210526,1824,0.00416666666666667,0.00115740740740741,0,2.45380912664288,1.63587275109525,0.817936375547626,0
2,0,2,0,2.6382240767576,28.0955946203305,"2014",480,864,480,0.00109649122807018,1824,0,0.00231481481481481,0,2.80955946203305,0,2.80955946203305,0
1,0,1,0,3.10711410533065,75.7891768238361,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,7.57891768238361,0,7.57891768238361,0
1,1,0,0,3.16746042479957,84.0543685849786,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,8.40543685849786,8.40543685849786,0,0
2,1,1,0,3.0592330296562,65.6146241260314,"2014",480,864,480,0.00109649122807018,1824,0.00208333333333333,0.00115740740740741,0,6.56146241260314,3.28073120630157,3.28073120630157,0
1,1,0,0,2.8592455652111,27.8307416490459,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,2.78307416490459,2.78307416490459,0,0
2,1,1,0,2.66835218647646,28.6552050771242,"2014",480,864,480,0.00109649122807018,1824,0.00208333333333333,0.00115740740740741,0,2.86552050771242,1.43276025385621,1.43276025385621,0
1,1,0,0,2.44102626881963,30.3615624420802,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,3.03615624420802,3.03615624420802,0,0
1,0,1,0,2.45444118716468,32.5324418762866,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,3.25324418762866,0,3.25324418762866,0
19,9,10,0,3.04089888298063,68.8318318387902,"2014",480,864,480,0.0104166666666667,1824,0.01875,0.0115740740740741,0,6.88318318387902,3.26045519236375,3.62272799151527,0
1,1,0,0,2.86930554843183,28.4753972408797,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,2.84753972408797,2.84753972408797,0,0
1,1,0,0,2.72498528870166,27.3350235746224,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,2.73350235746224,2.73350235746224,0,0
1,0,1,0,2.56933431989085,28.0677361295147,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,2.80677361295147,0,2.80677361295147,0
2,1,1,0,2.44312551410094,29.9289361824283,"2014",480,864,480,0.00109649122807018,1824,0.00208333333333333,0.00115740740740741,0,2.99289361824283,1.49644680912141,1.49644680912141,0
1,1,0,0,2.52995884078282,33.1873657435158,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,3.31873657435158,3.31873657435158,0,0
1,1,0,0,2.65371507740681,40.1515664075784,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,4.01515664075784,4.01515664075784,0,0
1,0,1,0,2.69182594219597,28.9934343487402,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,2.89934343487402,0,2.89934343487402,0
6,0,6,0,2.55333515751289,39.783370386229,"2014",480,864,480,0.00328947368421053,1824,0,0.00694444444444444,0,3.9783370386229,0,3.9783370386229,0
2,0,2,0,2.53042348040252,36.841205258014,"2014",480,864,480,0.00109649122807018,1824,0,0.00231481481481481,0,3.6841205258014,0,3.6841205258014,0
1,0,1,0,2.45544514234887,19.5344653160876,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,1.95344653160876,0,1.95344653160876,0
2,0,2,0,2.60879462598683,26.1192171098115,"2014",480,864,480,0.00109649122807018,1824,0,0.00231481481481481,0,2.61192171098115,0,2.61192171098115,0
2,1,1,0,2.9236111903419,26.9889040425216,"2014",480,864,480,0.00109649122807018,1824,0.00208333333333333,0.00115740740740741,0,2.69889040425216,1.34944520212608,1.34944520212608,0
1,0,1,0,2.66232289270059,31.7116572936634,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,3.17116572936634,0,3.17116572936634,0
1,0,1,0,2.60171151957246,30.0941936642307,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,3.00941936642307,0,3.00941936642307,0
3,0,3,0,2.60622494447615,32.7537603439303,"2014",480,864,480,0.00164473684210526,1824,0,0.00347222222222222,0,3.27537603439303,0,3.27537603439303,0
1,0,1,0,2.53089826716091,38.4136409655993,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,3.84136409655993,0,3.84136409655993,0
1,1,0,0,2.36138505820746,25.147369941205,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,2.5147369941205,2.5147369941205,0,0
2,1,1,0,2.57247028567977,35.9612237238113,"2014",480,864,480,0.00109649122807018,1824,0.00208333333333333,0.00115740740740741,0,3.59612237238113,1.79806118619057,1.79806118619057,0
1,0,1,0,2.52799572431418,35.5829651840163,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,3.55829651840163,0,3.55829651840163,0
1,0,1,0,2.68178305073307,29.6996093294849,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,2.96996093294849,0,2.96996093294849,0
5,3,2,0,3.14465596223768,56.0722708879667,"2014",480,864,480,0.00274122807017544,1824,0.00625,0.00231481481481481,0,5.60722708879667,3.364336253278,2.24289083551867,0
1,0,1,0,2.92945340645238,27.6802501878369,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,2.76802501878369,0,2.76802501878369,0
1,0,1,0,2.68483989450904,27.8819792671778,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,2.78819792671778,0,2.78819792671778,0
3,0,3,0,2.72269729232178,30.6724818695106,"2014",480,864,480,0.00164473684210526,1824,0,0.00347222222222222,0,3.06724818695106,0,3.06724818695106,0
1,0,1,0,2.73575379078791,31.7067382284468,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,3.17067382284468,0,3.17067382284468,0
1,0,1,0,2.6781802412486,33.6578321083402,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,3.36578321083402,0,3.36578321083402,0
1,0,1,0,2.56906682417944,29.7555004897453,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,2.97555004897453,0,2.97555004897453,0
1,0,1,0,2.68320054463504,34.388506273814,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,3.4388506273814,0,3.4388506273814,0
2,1,1,0,2.57048605597722,34.9386097266543,"2014",480,864,480,0.00109649122807018,1824,0.00208333333333333,0.00115740740740741,0,3.49386097266543,1.74693048633272,1.74693048633272,0
1,1,0,0,2.67457232146714,29.0516768019925,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,2.90516768019925,2.90516768019925,0,0
1,1,0,0,3.11358853115423,65.1800335907232,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,6.51800335907232,6.51800335907232,0,0
4,3,1,0,3.18543607721167,71.6997636657048,"2014",480,864,480,0.00219298245614035,1824,0.00625,0.00115740740740741,0,7.16997636657048,5.37748227492786,1.79249409164262,0
2,2,0,0,3.18529082468369,64.7505848163796,"2014",480,864,480,0.00109649122807018,1824,0.00416666666666667,0,0,6.47505848163796,6.47505848163796,0,0
1,0,1,0,2.84629818015676,29.4715171052523,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,2.94715171052523,0,2.94715171052523,0
3,1,2,0,2.76973734443952,27.06747691021,"2014",480,864,480,0.00164473684210526,1824,0.00208333333333333,0.00231481481481481,0,2.706747691021,0.902249230340334,1.80449846068067,0
1,1,0,0,2.7385220433929,26.5394353677248,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,2.65394353677248,2.65394353677248,0,0
1,0,1,0,2.74866037072669,28.8165972583784,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,2.88165972583784,0,2.88165972583784,0
1,0,1,0,2.72914208434021,31.6679904669264,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,3.16679904669264,0,3.16679904669264,0
1,0,1,0,2.71169200811417,29.9683032477637,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,2.99683032477637,0,2.99683032477637,0
1,0,1,0,2.7489404655041,33.0083360271962,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,3.30083360271962,0,3.30083360271962,0
2,0,2,0,2.70394403648064,34.514711317516,"2014",480,864,480,0.00109649122807018,1824,0,0.00231481481481481,0,3.4514711317516,0,3.4514711317516,0
1,0,1,0,2.50337140268811,37.7511491996643,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,3.77511491996643,0,3.77511491996643,0
1,0,1,0,2.68881052517346,26.7993292685258,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,2.67993292685258,0,2.67993292685258,0
1,0,1,0,2.69622692278315,24.7163239745117,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,2.47163239745117,0,2.47163239745117,0
1,0,1,0,2.57429125232248,25.2196003467946,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,2.52196003467946,0,2.52196003467946,0
1,0,1,0,2.59081679617799,29.0193561563599,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,2.90193561563599,0,2.90193561563599,0
1,1,0,0,3.1176310273556,78.4022203153741,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,7.84022203153741,7.84022203153741,0,0
1,0,1,0,2.88247322835594,24.2616615660966,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,2.42616615660966,0,2.42616615660966,0
5,2,3,0,2.72819012171385,30.1159660023274,"2014",480,864,480,0.00274122807017544,1824,0.00416666666666667,0.00347222222222222,0,3.01159660023274,1.2046386400931,1.80695796013964,0
1,0,1,0,2.76653981241031,30.8932713126506,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,3.08932713126506,0,3.08932713126506,0
1,0,1,0,2.7917575552952,30.0139861194019,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,3.00139861194019,0,3.00139861194019,0
3,0,3,0,2.80589784371796,31.1793306269378,"2014",480,864,480,0.00164473684210526,1824,0,0.00347222222222222,0,3.11793306269378,0,3.11793306269378,0
2,0,2,0,2.64842784901878,35.0932733827807,"2014",480,864,480,0.00109649122807018,1824,0,0.00231481481481481,0,3.50932733827807,0,3.50932733827807,0
1,1,0,0,2.7236922099203,24.1528847890075,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,2.41528847890075,2.41528847890075,0,0
2,2,0,0,2.58480373364349,25.5247765905766,"2014",480,864,480,0.00109649122807018,1824,0.00416666666666667,0,0,2.55247765905766,2.55247765905766,0,0
1,1,0,0,2.72330567258332,16.862897894342,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,1.6862897894342,1.6862897894342,0,0
1,0,1,0,2.6803166722713,13.6409400293313,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,1.36409400293313,0,1.36409400293313,0
1,1,0,0,2.95262440932185,28.1489478665802,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,2.81489478665802,2.81489478665802,0,0
3,0,3,0,2.75390585688486,31.13897642457,"2014",480,864,480,0.00164473684210526,1824,0,0.00347222222222222,0,3.11389764245701,0,3.11389764245701,0
1,0,1,0,2.6705212654163,38.392640547203,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,3.8392640547203,0,3.8392640547203,0
2,1,1,0,2.71322966983614,30.5912265180817,"2014",480,864,480,0.00109649122807018,1824,0.00208333333333333,0.00115740740740741,0,3.05912265180817,1.52956132590408,1.52956132590408,0
2,1,1,0,2.73636613869074,25.0393868659158,"2014",480,864,480,0.00109649122807018,1824,0.00208333333333333,0.00115740740740741,0,2.50393868659158,1.25196934329579,1.25196934329579,0
2,2,0,0,2.71832292303008,25.9550757046194,"2014",480,864,480,0.00109649122807018,1824,0.00416666666666667,0,0,2.59550757046194,2.59550757046194,0,0
1,0,1,0,2.67912124041509,23.4573095766575,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,2.34573095766575,0,2.34573095766575,0
1,1,0,0,2.76069313934542,38.4211829401898,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,3.84211829401898,3.84211829401898,0,0
1,0,1,0,2.75799360982354,26.3521142248473,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,2.63521142248473,0,2.63521142248473,0
1,0,1,0,2.58820723334545,22.9427047047811,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,2.29427047047811,0,2.29427047047811,0
1,1,0,0,2.62814122171861,13.5274100964075,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,1.35274100964075,1.35274100964075,0,0
1,0,1,0,2.41270175471496,22.0575757488326,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,2.20575757488326,0,2.20575757488326,0
2,0,2,0,2.47747837531298,20.7870513526815,"2014",480,864,480,0.00109649122807018,1824,0,0.00231481481481481,0,2.07870513526815,0,2.07870513526815,0
1,0,1,0,2.47922297978671,23.4751672462139,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,2.34751672462139,0,2.34751672462139,0
1,0,1,0,2.83623121835297,30.5917195491781,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,3.05917195491781,0,3.05917195491781,0
1,1,0,0,2.85421734341861,25.8600617058448,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,2.58600617058448,2.58600617058448,0,0
1,0,1,0,2.80112106552444,29.3346589639056,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,2.93346589639056,0,2.93346589639056,0
1,0,1,0,2.52098347814141,19.9622982892652,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,1.99622982892652,0,1.99622982892652,0
1,0,1,0,2.85624170056182,31.7553803747033,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,3.17553803747033,0,3.17553803747033,0
1,1,0,0,2.81450032948158,29.9012918117033,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,2.99012918117033,2.99012918117033,0,0
1,0,1,0,2.88684014967514,28.043128203328,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,2.8043128203328,0,2.8043128203328,0
2,1,1,0,2.88504895649443,27.857867965831,"2014",480,864,480,0.00109649122807018,1824,0.00208333333333333,0.00115740740740741,0,2.7857867965831,1.39289339829155,1.39289339829155,0
3,1,2,0,2.81335532357693,29.1628827217167,"2014",480,864,480,0.00164473684210526,1824,0.00208333333333333,0.00231481481481481,0,2.91628827217167,0.972096090723892,1.94419218144778,0
1,0,1,0,2.86504633170822,31.6588273838369,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,3.16588273838369,0,3.16588273838369,0
1,0,1,0,2.9063145045534,32.8094940944301,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,3.28094940944301,0,3.28094940944301,0
2,2,0,0,2.88712192859978,32.1786521674322,"2014",480,864,480,0.00109649122807018,1824,0.00416666666666667,0,0,3.21786521674322,3.21786521674322,0,0
1,0,1,0,2.85256610073886,30.5670128871338,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,3.05670128871338,0,3.05670128871338,0
4,1,3,0,2.84382968332815,30.073375046115,"2014",480,864,480,0.00219298245614035,1824,0.00208333333333333,0.00347222222222222,0,3.0073375046115,0.751834376152876,2.25550312845863,0
1,1,0,0,2.86896754616127,29.4238024734442,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,2.94238024734442,2.94238024734442,0,0
2,1,1,0,2.90413526960154,30.7642063373022,"2014",480,864,480,0.00109649122807018,1824,0.00208333333333333,0.00115740740740741,0,3.07642063373022,1.53821031686511,1.53821031686511,0
2,0,2,0,2.83505973153043,31.806121162179,"2014",480,864,480,0.00109649122807018,1824,0,0.00231481481481481,0,3.1806121162179,0,3.1806121162179,0
4,0,4,0,2.87815060648887,31.4907255362368,"2014",480,864,480,0.00219298245614035,1824,0,0.00462962962962963,0,3.14907255362368,0,3.14907255362368,0
1,0,1,0,2.66290233222598,26.762120804297,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,2.6762120804297,0,2.6762120804297,0
2,1,1,0,2.7456788884406,30.4508010071621,"2014",480,864,480,0.00109649122807018,1824,0.00208333333333333,0.00115740740740741,0,3.04508010071621,1.5225400503581,1.5225400503581,0
1,0,1,0,2.81909675504935,28.8039828542401,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,2.88039828542401,0,2.88039828542401,0
1,0,1,0,2.82899095013761,28.6717429786065,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,2.86717429786065,0,2.86717429786065,0
1,1,0,0,2.82560442186415,28.5687364690398,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,2.85687364690398,2.85687364690398,0,0
8,2,6,0,2.85190905326441,31.6425095328998,"2014",480,864,480,0.0043859649122807,1824,0.00416666666666667,0.00694444444444444,0,3.16425095328998,0.791062738322496,2.37318821496749,0
10,3,7,0,2.8642599028151,27.0976620311802,"2014",480,864,480,0.00548245614035088,1824,0.00625,0.00810185185185185,0,2.70976620311802,0.812929860935406,1.89683634218261,0
2,0,2,0,2.87141294184633,29.1184466418474,"2014",480,864,480,0.00109649122807018,1824,0,0.00231481481481481,0,2.91184466418474,0,2.91184466418474,0
2,1,1,0,2.84382280368939,31.1663931721329,"2014",480,864,480,0.00109649122807018,1824,0.00208333333333333,0.00115740740740741,0,3.11663931721329,1.55831965860664,1.55831965860664,0
2,0,2,0,2.58863321930106,35.4592377191188,"2014",480,864,480,0.00109649122807018,1824,0,0.00231481481481481,0,3.54592377191188,0,3.54592377191188,0
1,1,0,0,2.83549380455845,31.8390590196871,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,3.18390590196871,3.18390590196871,0,0
1,0,1,0,2.82391627751638,30.3496480866873,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,3.03496480866873,0,3.03496480866873,0
3,0,3,0,2.8245160740289,28.5603196879848,"2014",480,864,480,0.00164473684210526,1824,0,0.00347222222222222,0,2.85603196879848,0,2.85603196879848,0
1,0,1,0,2.80030888144101,33.8117589114934,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,3.38117589114934,0,3.38117589114934,0
2,0,2,0,2.81137811075209,31.4629813791684,"2014",480,864,480,0.00109649122807018,1824,0,0.00231481481481481,0,3.14629813791684,0,3.14629813791684,0
1,0,1,0,2.50147085416474,32.1656403118105,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,3.21656403118105,0,3.21656403118105,0
1,1,0,0,2.87158459863595,29.1413004617692,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,2.91413004617692,2.91413004617692,0,0
