"","x","y","Used","nLocs","DE","Year","HabSuit","Adequate"
"1310",263320.718755836,249660.381260664,1,1,2.66323006736285,2014,"Marginal","0"
"1311",263488.842536933,248924.603527882,1,4,2.51633344164935,2014,"Marginal","0"
"1312",263469.091330481,248931.206265596,1,4,2.51633344164935,2014,"Marginal","0"
"1313",263347.1249423,248920.734013585,1,4,2.64692753302996,2014,"Marginal","0"
"1314",263510.506377336,248945.700623454,1,4,2.51633344164935,2014,"Marginal","0"
"1315",263693.842700813,248325.269569923,1,1,2.56742203869501,2014,"Marginal","0"
"1316",264316.316843179,248769.807667469,1,2,2.65391289435525,2014,"Marginal","0"
"1317",266191.135653167,248232.865278685,1,1,2.2271374367989,2014,"Poor","0"
"1318",263614.218935184,248138.560196204,1,0,2.72351362658538,2014,"Marginal","0"
"1319",264266.512707066,248751.726148897,1,2,2.65391289435525,2014,"Marginal","0"
"1320",263909.724107378,248488.758926906,1,1,2.67500925013763,2014,"Marginal","0"
"1321",263478.895283741,248926.762799243,1,4,2.51633344164935,2014,"Marginal","0"
"1322",263362.603420218,249012.378614884,1,4,2.51633344164935,2014,"Marginal","0"
"1323",262788.858548799,248856.892421226,1,1,2.60449211321105,2014,"Marginal","0"
"1324",263244.484688718,249179.350175646,1,1,2.61315967313017,2014,"Marginal","0"
"1325",263335.499786768,248925.368732178,1,4,2.64692753302996,2014,"Marginal","0"
"1326",263349.495344313,248921.001818744,1,4,2.64692753302996,2014,"Marginal","0"
"1327",262585.046809504,248305.446132353,1,1,2.72206192591696,2014,"Marginal","0"
"1328",262223.33502094,246754.706907384,1,1,2.53703539702788,2014,"Marginal","0"
"1329",261177.00705645,246210.408332127,1,1,2.61520563088489,2014,"Marginal","0"
"1330",262190.063959257,242092.376246012,1,2,2.52582400812353,2014,"Marginal","0"
"1331",262282.105930128,242162.786050003,1,2,2.52582400812353,2014,"Marginal","0"
"1332",262481.022311247,241970.005355443,1,2,2.5320223085142,2014,"Marginal","0"
"1333",262022.51751528,241661.332508577,1,1,2.46446610592019,2014,"Marginal","0"
"1334",262498.951915874,241949.615962038,1,2,2.5320223085142,2014,"Marginal","0"
"1335",262589.025067882,242165.529539854,1,1,2.55181479114182,2014,"Marginal","0"
"1336",262619.729027563,242555.865545845,1,0,2.56251282061611,2014,"Marginal","0"
"1337",262380.000384631,243407.130747764,1,3,2.62479239375782,2014,"Marginal","0"
"1338",261293.634788239,246343.731346943,1,0,2.58826121345602,2014,"Marginal","0"
"1339",262229.515945218,248063.365917008,1,1,2.83723830977029,2014,"Good","1"
"1340",263096.858963681,248494.052398566,1,1,2.6605809834947,2014,"Marginal","0"
"1341",263559.32870688,248481.690015045,1,1,2.50425684663922,2014,"Marginal","0"
"1342",265683.223456731,249304.12383723,1,1,2.17644966223096,2014,"Poor","0"
"1343",266491.369737145,248319.490413543,1,1,2.17922421950357,2014,"Poor","0"
"1344",266103.326917592,248258.794428582,1,1,2.23847055909074,2014,"Poor","0"
"1345",262078.525556292,285545.638038749,1,0,2.84586364422667,2014,"Good","1"
"1346",261233.171440544,284206.719025193,1,1,2.68601998037861,2014,"Marginal","0"
"1347",260614.082612558,283753.496195311,1,1,2.75749169556869,2014,"Good","1"
"1348",260322.95154567,282258.664994136,1,5,2.63222680189055,2014,"Marginal","0"
"1349",259703.955871631,282296.591131984,1,7,2.55664938819899,2014,"Marginal","0"
"1350",259239.866600262,282497.340902387,1,1,2.64925406450085,2014,"Marginal","0"
"1351",259187.673415256,283784.084548908,1,4,2.69340700490739,2014,"Marginal","0"
"1352",259633.318728175,283521.658163543,1,3,2.56741753583013,2014,"Marginal","0"
"1353",259923.784726869,282349.121511032,1,1,2.41947937204762,2014,"Marginal","0"
"1354",259820.642275659,282195.483927934,1,7,2.55664938819899,2014,"Marginal","0"
"1355",259262.977177942,282738.612782163,1,1,2.5285316739875,2014,"Marginal","0"
"1356",258357.137002455,282942.013726071,1,2,2.57608271255295,2014,"Marginal","0"
"1357",259436.948824885,282501.875708651,1,3,2.44128713327997,2014,"Marginal","0"
"1358",260548.122912347,282319.24914308,1,2,2.54912187971859,2014,"Marginal","0"
"1359",259872.638389739,283794.452716162,1,1,2.57277432337025,2014,"Marginal","0"
"1360",259855.006050293,282007.113802651,1,3,2.74592800632754,2014,"Marginal","0"
"1361",260858.470026092,281988.205919445,1,1,2.66682034856187,2014,"Marginal","0"
"1362",259807.46080357,281978.817384946,1,3,2.74592800632754,2014,"Marginal","0"
"1363",253481.228578386,280716.355363639,1,42,3.15584378703044,2014,"Excellent","1"
"1364",253163.228841789,280308.415366892,1,12,2.96070654476641,2014,"Excellent","1"
"1365",253401.462531238,280810.864617315,1,17,3.00549820073312,2014,"Excellent","1"
"1366",253130.323803612,280241.0489178,1,1,3.10539248570164,2014,"Excellent","1"
"1367",253919.737410726,281206.60503139,1,4,2.93416831589203,2014,"Excellent","1"
"1368",253167.362168212,279933.788196539,1,16,3.02615033593434,2014,"Excellent","1"
"1369",253382.048773977,280732.799367998,1,42,3.15584378703044,2014,"Excellent","1"
"1370",253930.892120442,280517.7171939,1,1,2.95423195462342,2014,"Excellent","1"
"1371",253362.266452519,280786.80700649,1,42,3.15584378703044,2014,"Excellent","1"
"1372",254711.72004293,282500.269635832,1,0,2.87185209470741,2014,"Good","1"
"1373",253432.726879453,282804.125856904,1,1,2.97488033434409,2014,"Excellent","1"
"1374",256640.129674319,284767.523249374,1,2,2.74479716967346,2014,"Marginal","0"
"1375",253310.554612048,280808.412565631,1,17,2.92870978272446,2014,"Excellent","1"
"1376",253179.018578258,283249.242873454,1,3,2.83564905435599,2014,"Good","1"
"1377",250935.880084935,286242.509370862,1,2,3.03498715536303,2014,"Excellent","1"
"1378",251224.146876931,286387.906271435,1,8,3.1251131809066,2014,"Excellent","1"
"1379",255601.565880709,285292.402096603,1,2,2.85383866017082,2014,"Good","1"
"1380",253303.638519278,280797.440247654,1,17,2.9913421065986,2014,"Excellent","1"
"1381",253696.473882014,283358.318587028,1,2,2.83743627780949,2014,"Good","1"
"1382",253294.767884117,280782.741931497,1,17,2.9913421065986,2014,"Excellent","1"
"1383",251530.879401117,286468.704296932,1,18,2.99949024883175,2014,"Excellent","1"
"1384",253279.308246573,280640.169020518,1,17,2.9913421065986,2014,"Excellent","1"
"1385",253255.08604681,280445.555240475,1,12,2.96070654476641,2014,"Excellent","1"
"1386",253397.894745335,280664.519522836,1,42,3.15584378703044,2014,"Excellent","1"
"1387",253226.632596817,279969.611979904,1,16,3.02615033593434,2014,"Excellent","1"
"1388",253285.214755541,279956.198971672,1,16,3.02615033593434,2014,"Excellent","1"
"1389",253276.11797864,280591.36609097,1,17,2.9913421065986,2014,"Excellent","1"
"1390",253327.333050066,279910.87849071,1,16,3.02615033593434,2014,"Excellent","1"
"1391",253330.417507146,281040.927202449,1,17,2.92870978272446,2014,"Excellent","1"
"1392",254179.278261895,279321.045903853,1,5,3.14519286631738,2014,"Excellent","1"
"1393",270110.811684595,279818.415990455,1,0,2.44089445769225,2014,"Marginal","0"
"1394",266585.873837663,280034.743382915,1,7,2.55735882479995,2014,"Marginal","0"
"1395",258101.067185507,276270.98738333,1,18,3.01756686825799,2014,"Excellent","1"
"1396",257883.208916091,276159.274777039,1,18,3.01756686825799,2014,"Excellent","1"
"1397",258036.325760667,276331.562704633,1,20,3.0254499553759,2014,"Excellent","1"
"1398",258682.411429481,277763.50177089,1,6,2.84809697190414,2014,"Good","1"
"1399",257832.452722393,276133.400260216,1,14,3.05697905775731,2014,"Excellent","1"
"1400",257506.251522308,276392.152523744,1,13,3.0314333005423,2014,"Excellent","1"
"1401",257526.496102773,276408.453537852,1,13,3.0314333005423,2014,"Excellent","1"
"1402",257822.619720373,276324.463272075,1,9,3.03259431098204,2014,"Excellent","1"
"1403",257666.783909945,276115.491070512,1,14,3.05697905775731,2014,"Excellent","1"
"1404",257999.13660904,276351.281854574,1,20,3.0254499553759,2014,"Excellent","1"
"1405",262023.807724642,279529.321685054,1,2,2.71140836823863,2014,"Marginal","0"
"1406",262705.858357281,278713.239199489,1,3,2.74452026529844,2014,"Marginal","0"
"1407",258039.826687716,276209.666767971,1,18,3.01756686825799,2014,"Excellent","1"
"1408",258009.328589958,276257.435428724,1,18,3.01756686825799,2014,"Excellent","1"
"1409",257932.763725154,276231.833631796,1,18,3.01756686825799,2014,"Excellent","1"
"1410",258172.994724549,276224.435263519,1,11,2.98575567560275,2014,"Excellent","1"
"1411",258873.244971181,274912.860250539,1,2,2.76999267489463,2014,"Good","1"
"1412",258061.989902301,276223.890219697,1,18,3.01756686825799,2014,"Excellent","1"
"1413",258056.595586679,276271.770721872,1,18,3.01756686825799,2014,"Excellent","1"
"1414",256833.847589385,276561.806390468,1,2,2.91615693971297,2014,"Excellent","1"
"1415",259946.272825362,276908.584501083,1,1,2.83445172523015,2014,"Good","1"
"1416",258012.379728814,276259.06375797,1,18,3.01756686825799,2014,"Excellent","1"
"1417",258702.073937419,277600.557136183,1,6,2.84809697190414,2014,"Good","1"
"1418",260819.169025018,277386.049323977,1,3,2.84806996482615,2014,"Good","1"
"1419",259741.361328393,277510.033551416,1,8,2.86459286895651,2014,"Good","1"
"1420",258264.87515137,276205.187474851,1,11,2.98575567560275,2014,"Excellent","1"
"1421",259738.185958996,277520.073445864,1,8,2.86459286895651,2014,"Good","1"
"1422",259559.33070231,277449.050288659,1,6,2.85402718436434,2014,"Good","1"
"1423",258695.033473126,277307.704042509,1,3,2.82809994166489,2014,"Good","1"
"1424",257043.51930024,276262.900417859,1,6,3.08765242042891,2014,"Excellent","1"
"1425",257810.474488007,276373.386784389,1,9,3.03259431098204,2014,"Excellent","1"
"1426",257639.746974898,276295.086819163,1,14,3.05697905775731,2014,"Excellent","1"
"1427",256943.647338942,276265.287799029,1,6,3.08765242042891,2014,"Excellent","1"
"1428",257052.327774801,276232.071404699,1,6,3.08765242042891,2014,"Excellent","1"
"1429",257007.184756292,277734.941315731,1,1,2.89632476334851,2014,"Good","1"
"1430",259855.07426796,277358.603987946,1,8,2.86459286895651,2014,"Good","1"
"1431",257713.138844634,276302.449535894,1,14,3.05697905775731,2014,"Excellent","1"
"1432",256762.30272399,276689.867084821,1,2,2.91615693971297,2014,"Excellent","1"
"1433",256570.574185763,276441.306090934,1,4,3.06326835289659,2014,"Excellent","1"
"1434",261003.854536163,276520.382943272,1,3,2.87846164627287,2014,"Good","1"
"1435",263021.153445872,277979.877250104,1,3,2.81506242920497,2014,"Good","1"
"1436",262801.128563154,279033.558595259,1,2,2.71939281007446,2014,"Marginal","0"
"1437",261494.814742481,279326.08641928,1,0,2.67072729029755,2014,"Marginal","0"
"1438",258887.839535982,277315.657058783,1,1,2.83433590597615,2014,"Good","1"
"1439",259449.522224425,277451.439566779,1,6,2.85402718436434,2014,"Good","1"
"1440",257176.397784218,276320.962887621,1,1,3.06143532560821,2014,"Excellent","1"
"1441",258177.136103216,286687.266066071,1,3,2.95120717632799,2014,"Excellent","1"
"1442",255470.685239597,286298.690142686,1,1,2.81925601153629,2014,"Good","1"
"1443",253385.631331284,283127.549641861,1,1,2.91735896133427,2014,"Excellent","1"
"1444",255753.523304576,283567.339322704,1,3,2.83305182211468,2014,"Good","1"
"1445",257811.148011714,282983.878901685,1,5,2.63476567569205,2014,"Marginal","0"
"1446",259460.961268294,283599.703510744,1,1,2.69188569184621,2014,"Marginal","0"
"1447",259271.867604442,283655.172712171,1,4,2.69340700490739,2014,"Marginal","0"
"1448",259723.77276547,283443.841305776,1,3,2.56741753583013,2014,"Marginal","0"
"1449",259726.018208018,282920.16716063,1,2,2.46562435264498,2014,"Marginal","0"
"1450",259700.308604143,282218.41381414,1,7,2.55664938819899,2014,"Marginal","0"
"1451",259511.861909339,282263.609349301,1,2,2.71972002702777,2014,"Marginal","0"
"1452",259743.995794706,282050.799685618,1,3,2.74592800632754,2014,"Marginal","0"
"1453",260460.142075202,283801.467293334,1,2,2.69332529052548,2014,"Marginal","0"
"1454",258397.327913775,284548.645442829,1,2,2.82216244497697,2014,"Good","1"
"1455",257739.95971011,283153.920382644,1,2,2.62778478336838,2014,"Marginal","0"
"1456",253310.815315671,280907.196856585,1,17,2.92870978272446,2014,"Excellent","1"
"1457",253523.226790326,280775.551085491,1,42,3.15584378703044,2014,"Excellent","1"
"1458",257862.228740518,283594.859057664,1,0,2.63741549449557,2014,"Marginal","0"
"1459",257755.415891837,282988.338945997,1,5,2.63476567569205,2014,"Marginal","0"
"1460",253467.417146353,280907.075725763,1,17,3.00549820073312,2014,"Excellent","1"
"1461",253442.488571116,280842.584113907,1,17,3.00549820073312,2014,"Excellent","1"
"1462",253825.786474398,280122.218943662,1,1,3.05416062883982,2014,"Excellent","1"
"1463",253918.589323483,281216.931980377,1,4,2.93416831589203,2014,"Excellent","1"
"1464",254984.850714328,282132.73843552,1,2,2.8999622121406,2014,"Good","1"
"1465",253305.678317907,279910.587195774,1,16,3.02615033593434,2014,"Excellent","1"
"1466",253544.743425143,282061.298540763,1,0,2.93115334068836,2014,"Excellent","1"
"1467",253308.963007701,283527.741185817,1,5,2.88041665391053,2014,"Good","1"
"1468",254687.319387866,282573.391073433,1,0,2.963739856234,2014,"Excellent","1"
"1469",253405.588229314,280712.415933162,1,42,3.15584378703044,2014,"Excellent","1"
"1470",253362.426945282,280887.444399563,1,17,3.00549820073312,2014,"Excellent","1"
"1471",253728.040964942,284945.237179769,1,1,2.96043467590489,2014,"Excellent","1"
"1472",251445.769646406,286469.686432006,1,18,2.99949024883175,2014,"Excellent","1"
"1473",250791.487763337,286250.025931395,1,0,3.00669388553022,2014,"Excellent","1"
"1474",253328.525356959,280859.730340433,1,17,2.92870978272446,2014,"Excellent","1"
"1475",253357.152599911,280841.255097159,1,17,2.92870978272446,2014,"Excellent","1"
"1476",253270.615421828,279964.245740663,1,16,3.02615033593434,2014,"Excellent","1"
"1477",253362.670551208,280836.305667283,1,17,3.00549820073312,2014,"Excellent","1"
"1478",253293.87320169,280982.952245482,1,17,2.92870978272446,2014,"Excellent","1"
"1479",251464.122779355,286368.945452465,1,18,2.99949024883175,2014,"Excellent","1"
"1480",255500.800128619,286472.203356609,1,4,2.88170885515403,2014,"Good","1"
"1481",251526.501935236,286439.969069134,1,18,2.99949024883175,2014,"Excellent","1"
"1482",253313.407377244,280963.646429077,1,17,2.92870978272446,2014,"Excellent","1"
"1483",253296.743012931,279899.943360945,1,16,3.02615033593434,2014,"Excellent","1"
"1484",253250.146247013,279906.206581627,1,16,3.02615033593434,2014,"Excellent","1"
"1485",253245.938558012,279959.122073312,1,16,3.02615033593434,2014,"Excellent","1"
"1486",253491.583968377,280691.272358003,1,42,3.15584378703044,2014,"Excellent","1"
"1487",253354.822201899,280907.516135655,1,17,2.92870978272446,2014,"Excellent","1"
"1488",254149.576739032,279525.602040292,1,5,3.14519286631738,2014,"Excellent","1"
"1489",258174.606307662,286678.753167358,1,3,2.95120717632799,2014,"Excellent","1"
"1490",254863.753416364,285667.969608354,1,0,2.83748485460279,2014,"Good","1"
"1491",254572.520627387,284282.313363543,1,1,2.86886717504757,2014,"Good","1"
"1492",253227.209026176,283397.272298389,1,5,2.88041665391053,2014,"Good","1"
"1493",254906.526574691,285934.039449895,1,1,2.81427916254774,2014,"Good","1"
"1494",253277.891754964,283373.376217006,1,5,2.88041665391053,2014,"Good","1"
"1495",251496.859910834,286501.326939073,1,18,2.99949024883175,2014,"Excellent","1"
"1496",253510.814440676,282018.59525788,1,2,2.91301319112011,2014,"Excellent","1"
"1497",253351.50737146,283391.674175369,1,5,2.88041665391053,2014,"Good","1"
"1498",252943.188838894,283840.70018209,1,1,2.62169527665892,2014,"Marginal","0"
"1499",251494.922004586,286673.848094425,1,2,2.86248714982347,2014,"Good","1"
"1500",251308.362543866,286465.554155721,1,8,3.1251131809066,2014,"Excellent","1"
"1501",253187.622884436,282876.057469756,1,6,2.89930639602628,2014,"Good","1"
"1502",251280.228532202,286417.984875735,1,8,3.1251131809066,2014,"Excellent","1"
"1503",253396.176519762,283279.399706159,1,1,2.91735896133427,2014,"Excellent","1"
"1504",253233.102983992,282841.056372784,1,6,2.89930639602628,2014,"Good","1"
"1505",253348.448444084,280916.855341474,1,17,2.92870978272446,2014,"Excellent","1"
"1506",253214.37271303,280866.606953841,1,17,2.92870978272446,2014,"Excellent","1"
"1507",253049.359637776,284300.668730411,1,1,2.65684456040103,2014,"Marginal","0"
"1508",253375.944115187,280899.736702397,1,17,3.00549820073312,2014,"Excellent","1"
"1509",253562.90233893,280738.909141755,1,42,3.15584378703044,2014,"Excellent","1"
"1510",256394.703611763,281974.838226551,1,2,2.78247254477508,2014,"Good","1"
"1511",253380.211070569,280782.205424103,1,42,3.15584378703044,2014,"Excellent","1"
"1512",253463.542851058,280693.454108476,1,42,3.15584378703044,2014,"Excellent","1"
"1513",253518.052459169,280717.058878671,1,42,3.15584378703044,2014,"Excellent","1"
"1514",253441.808800718,283084.696047357,1,1,2.91735896133427,2014,"Excellent","1"
"1515",252800.853258443,285400.929572285,1,2,2.79154852024603,2014,"Good","1"
"1516",255019.23736563,282161.824099522,1,2,2.8999622121406,2014,"Good","1"
"1517",253382.984151089,280715.117502863,1,42,3.15584378703044,2014,"Excellent","1"
"1518",256878.058799768,282385.021899665,1,1,2.74267602324772,2014,"Marginal","0"
"1519",251473.16438145,286372.312938318,1,18,2.99949024883175,2014,"Excellent","1"
"1520",251368.934015765,286524.59578692,1,18,2.99949024883175,2014,"Excellent","1"
"1521",251407.384981433,286548.248303444,1,18,2.99949024883175,2014,"Excellent","1"
"1522",251233.299172505,286370.366918519,1,8,3.1251131809066,2014,"Excellent","1"
"1523",253318.715941421,280755.546005897,1,17,2.9913421065986,2014,"Excellent","1"
"1524",253335.664521024,280706.955206699,1,17,2.9913421065986,2014,"Excellent","1"
"1525",251200.470503397,286240.195378261,1,0,2.87054033903973,2014,"Good","1"
"1526",251363.233146133,286437.155254469,1,18,2.99949024883175,2014,"Excellent","1"
"1527",251476.581330715,286359.537956553,1,18,2.99949024883175,2014,"Excellent","1"
"1528",252049.307294336,282220.12627602,1,1,2.94666132500967,2014,"Excellent","1"
"1529",251455.404720522,286419.111110586,1,18,2.99949024883175,2014,"Excellent","1"
"1530",251188.111271147,285457.066488793,1,1,2.86131802270947,2014,"Good","1"
"1531",253232.918511253,280619.400536131,1,17,2.9913421065986,2014,"Excellent","1"
"1532",251423.509328046,286403.56697008,1,18,2.99949024883175,2014,"Excellent","1"
"1533",253506.960440525,280768.280963652,1,42,3.15584378703044,2014,"Excellent","1"
"1534",253311.097505692,280403.212378182,1,12,2.96070654476641,2014,"Excellent","1"
"1535",253395.555240894,280787.43650545,1,42,3.15584378703044,2014,"Excellent","1"
"1536",254709.071638168,280957.399219821,1,1,2.93320199086743,2014,"Excellent","1"
"1537",270118.663915738,279752.557222288,1,0,2.67887867101793,2014,"Marginal","0"
"1538",267058.159823891,280054.258389816,1,0,2.53636777327461,2014,"Marginal","0"
"1539",262788.970599012,279678.072730992,1,3,2.59395783744827,2014,"Marginal","0"
"1540",262941.977907048,278966.119325575,1,1,2.75892150134247,2014,"Good","1"
"1541",263295.645411681,280236.618288988,1,2,2.66275524166345,2014,"Marginal","0"
"1542",263513.40715534,279243.004720978,1,1,2.72343607488532,2014,"Marginal","0"
"1543",260367.384941808,277856.728065045,1,2,2.88772330708333,2014,"Good","1"
"1544",265839.538328246,279806.038749307,1,1,2.56655302593289,2014,"Marginal","0"
"1545",262775.510175665,279652.459555137,1,3,2.59395783744827,2014,"Marginal","0"
"1546",262741.714506983,279615.675127176,1,3,2.59395783744827,2014,"Marginal","0"
"1547",263398.557121671,278884.887769187,1,3,2.80483906467358,2014,"Good","1"
"1548",266974.759097358,280452.124498726,1,4,2.47450273341768,2014,"Marginal","0"
"1549",266974.644170043,280450.061255118,1,4,2.47450273341768,2014,"Marginal","0"
"1550",266419.601643748,279455.479166325,1,1,2.67650637620383,2014,"Marginal","0"
"1551",258013.202141656,276166.46513631,1,18,3.01756686825799,2014,"Excellent","1"
"1552",260136.973918477,280443.368815993,1,1,2.88212897921893,2014,"Good","1"
"1553",260172.343109819,280345.658975294,1,1,2.88212897921893,2014,"Good","1"
"1554",257011.279624886,276529.720074598,1,7,3.09421423047461,2014,"Excellent","1"
"1555",263185.784715931,277561.012676602,1,4,2.88078704209997,2014,"Good","1"
"1556",263176.509484293,277608.804498027,1,4,2.88078704209997,2014,"Good","1"
"1557",260597.265631835,280726.673612697,1,2,2.89270803545443,2014,"Good","1"
"1558",260175.716703321,280337.243757596,1,1,2.88212897921893,2014,"Good","1"
"1559",257946.414643335,276501.152304125,1,20,3.0254499553759,2014,"Excellent","1"
"1560",262919.399177494,277643.840628461,1,2,2.83697075292596,2014,"Good","1"
"1561",263886.885320124,279283.324129184,1,1,2.74499581334907,2014,"Marginal","0"
"1562",265559.605974953,278898.127345203,1,2,2.64030721275158,2014,"Marginal","0"
"1563",265821.287311885,279136.865625335,1,3,2.69653456565272,2014,"Marginal","0"
"1564",265792.692678559,279165.413795256,1,3,2.69653456565272,2014,"Marginal","0"
"1565",266961.394360199,279724.84363144,1,1,2.53338968848901,2014,"Marginal","0"
"1566",266713.139632813,278766.843068614,1,2,2.70172986765293,2014,"Marginal","0"
"1567",263935.429459963,277138.725168933,1,2,2.80638928304101,2014,"Good","1"
"1568",263277.485877205,277606.457535457,1,4,2.88078704209997,2014,"Good","1"
"1569",263545.826515415,278903.495502257,1,3,2.80483906467358,2014,"Good","1"
"1570",263129.550303932,278814.353299096,1,0,2.78496725641576,2014,"Good","1"
"1571",257078.727077249,276263.597556707,1,6,3.08765242042891,2014,"Excellent","1"
"1572",262090.534559954,279689.460395712,1,1,2.6492501534534,2014,"Marginal","0"
"1573",261935.245113799,281035.603235548,1,1,2.80148887750714,2014,"Good","1"
"1574",263763.066897838,279462.14832663,1,1,2.67606919941116,2014,"Marginal","0"
"1575",263425.434581779,277863.387074554,1,1,2.86936160545743,2014,"Good","1"
"1576",263298.275707465,278362.478388277,1,1,2.75645828703835,2014,"Good","1"
"1577",262926.828464505,277643.944955247,1,2,2.83697075292596,2014,"Good","1"
"1578",259135.880747635,279136.387907902,1,0,2.85149195378227,2014,"Good","1"
"1579",256127.717029211,279435.721702104,1,0,2.93083542059975,2014,"Excellent","1"
"1580",258188.953897698,280653.096454566,1,1,2.78686476227626,2014,"Good","1"
"1581",256812.888510872,279657.414935646,1,2,2.92197842844317,2014,"Excellent","1"
"1582",263532.696550645,278947.564557369,1,3,2.80483906467358,2014,"Good","1"
"1583",263995.880746666,277167.420745863,1,2,2.80638928304101,2014,"Good","1"
"1584",263179.626407254,277606.33672152,1,4,2.88078704209997,2014,"Good","1"
"1585",266031.902712152,298560.841967365,1,1,2.91579716370519,2014,"Excellent","1"
"1586",265198.818233403,299972.501996448,1,1,2.82827954312184,2014,"Good","1"
"1587",264945.047491268,298459.652355504,1,2,3.01555627709414,2014,"Excellent","1"
"1588",263719.293850938,298064.65256209,1,0,2.92496444963362,2014,"Excellent","1"
"1589",263841.440515523,295407.42142669,1,0,2.92175933487126,2014,"Excellent","1"
"1590",265178.984636834,293473.013133595,1,4,2.59749611174482,2014,"Marginal","0"
"1591",265801.860420063,293101.637579979,1,3,2.49924691533739,2014,"Marginal","0"
"1592",266496.298741221,294042.699038863,1,4,2.65699281735402,2014,"Marginal","0"
"1593",265821.806980844,293157.637409361,1,3,2.49924691533739,2014,"Marginal","0"
"1594",266319.776594395,293687.403027665,1,2,2.65424901098115,2014,"Marginal","0"
"1595",266747.712726178,294698.826832718,1,5,2.55187734662195,2014,"Marginal","0"
"1596",267088.716952865,295159.18267914,1,1,2.44402854567611,2014,"Marginal","0"
"1597",267479.808629722,298516.268043189,1,1,2.84541475048307,2014,"Good","1"
"1598",267472.195640037,294561.829015163,1,1,2.84681600914493,2014,"Good","1"
"1599",265286.275121679,293517.744967209,1,4,2.59749611174482,2014,"Marginal","0"
"1600",265201.974107026,293517.657254275,1,4,2.59749611174482,2014,"Marginal","0"
"1601",265391.047258373,292991.223507402,1,2,2.43703381756269,2014,"Marginal","0"
"1602",266289.544029979,292686.271445286,1,2,2.43397018837435,2014,"Marginal","0"
"1603",267975.917450973,292813.186922956,1,3,2.56376502281219,2014,"Marginal","0"
"1604",267791.100515421,291836.123069507,1,2,2.43680701538181,2014,"Marginal","0"
"1605",268782.050473507,293551.452412511,1,1,2.55125133881228,2014,"Marginal","0"
"1606",268006.649886251,292930.192935505,1,3,2.56376502281219,2014,"Marginal","0"
"1607",269656.784517183,293122.594255859,1,3,2.70009753954213,2014,"Marginal","0"
"1608",268654.435420293,292010.664896033,1,2,2.5803977700323,2014,"Marginal","0"
"1609",269786.105240153,292285.603904673,1,1,2.56356642660473,2014,"Marginal","0"
"1610",267206.918018549,290541.592287224,1,5,2.4320967520571,2014,"Marginal","0"
"1611",269558.400087287,289545.263405232,1,2,2.50225976699278,2014,"Marginal","0"
"1612",268821.181205329,289426.56625083,1,3,2.39432535538935,2014,"Poor","0"
"1613",268310.77151488,289629.232607331,1,4,2.59364357753373,2014,"Marginal","0"
"1614",267416.000871276,290663.275636008,1,2,2.43685093785942,2014,"Marginal","0"
"1615",268190.741306175,289198.885044016,1,3,2.30746064865397,2014,"Poor","0"
"1616",270101.440087627,289201.382219674,1,3,2.44988696745376,2014,"Marginal","0"
"1617",269000.480849854,289329.64185822,1,1,2.56943695947115,2014,"Marginal","0"
"1618",267356.306926735,290949.545786616,1,2,2.45922900082191,2014,"Marginal","0"
"1619",267641.489639579,291840.092171056,1,2,2.43680701538181,2014,"Marginal","0"
"1620",267316.686031156,291770.53099825,1,0,2.44219515092909,2014,"Marginal","0"
"1621",267282.66953288,290344.556190734,1,5,2.4320967520571,2014,"Marginal","0"
"1622",268053.456578608,289618.588566438,1,3,2.46608729210981,2014,"Marginal","0"
"1623",268455.61582762,289242.920265437,1,4,2.32354233588387,2014,"Poor","0"
"1624",268387.964780656,289229.34169645,1,4,2.32354233588387,2014,"Poor","0"
"1625",268667.408151253,289258.5122542,1,2,2.50943852831982,2014,"Marginal","0"
"1626",273651.466490424,292262.898260011,1,4,2.84344978292309,2014,"Good","1"
"1627",273694.760179655,292125.431144683,1,4,2.84344978292309,2014,"Good","1"
"1628",273953.814385884,291614.779892015,1,3,2.68506422321378,2014,"Marginal","0"
"1629",274169.171087347,291537.159255555,1,5,2.67692607022372,2014,"Marginal","0"
"1630",274127.026229078,291479.9000316,1,5,2.67692607022372,2014,"Marginal","0"
"1631",274126.25459238,291443.658450609,1,5,2.67692607022372,2014,"Marginal","0"
"1632",274166.174149152,291596.193515094,1,1,2.73592029097285,2014,"Marginal","0"
"1633",270151.29676734,279891.878056418,1,4,2.60517212024001,2014,"Marginal","0"
"1634",266428.636550725,279908.44076363,1,7,2.55735882479995,2014,"Marginal","0"
"1635",258212.683125793,276391.168535777,1,3,2.92980188952626,2014,"Excellent","1"
"1636",263214.819111912,279837.175279994,1,1,2.55622557342139,2014,"Marginal","0"
"1637",264130.271457978,279409.208817491,1,1,2.57069140981198,2014,"Marginal","0"
"1638",258765.388791002,277796.758167027,1,6,2.84809697190414,2014,"Good","1"
"1639",266129.306927596,280028.630453792,1,0,2.68968289827849,2014,"Marginal","0"
"1640",265528.541975228,278745.173594397,1,0,2.66684395434279,2014,"Marginal","0"
"1641",267897.910462206,276983.236508701,1,0,2.68827001687961,2014,"Marginal","0"
"1642",269524.018178323,275628.844396181,1,1,2.59451246285266,2014,"Marginal","0"
"1643",268200.401850784,275056.021982014,1,0,2.66775994550721,2014,"Marginal","0"
"1644",267422.688627759,275037.28401425,1,1,2.68292016137316,2014,"Marginal","0"
"1645",268068.399341162,275424.74582563,1,1,2.3381310151733,2014,"Poor","0"
