ID2,SORTID,CollarBrand,ELKUID,Date,Time,UTMX,UTMY
1703,522,2200,29,06/16/03,18:01,581739,5726535
1704,523,2200,29,06/16/03,20:00,581831,5726353
1705,524,2200,29,06/16/03,22:00,584417,5725586
1706,525,2200,29,06/17/03,0:00,584337,5725705
1707,526,2200,29,06/17/03,2:00,584114,5725425
1708,527,2200,29,06/17/03,4:00,584128,5725528
1709,528,2200,29,06/17/03,6:00,584229,5725566
1710,529,2200,29,06/17/03,8:01,583758,5725302
1711,530,2200,29,06/17/03,10:00,583498,5725702
1712,531,2200,29,06/17/03,12:01,583667,5725687
1713,532,2200,29,06/17/03,14:00,583742,5725854
1714,533,2200,29,06/17/03,16:01,583583,5725833
1715,534,2200,29,06/17/03,18:01,584130,5725897
1716,535,2200,29,06/17/03,20:01,582626,5724363
1717,536,2200,29,06/17/03,22:00,580624,5724721
1718,537,2200,29,06/18/03,0:01,580588,5724720
1726,538,2200,29,06/18/03,2:00,580604,5724735
1734,539,2200,29,06/18/03,4:00,580499,5724751
1742,540,2200,29,06/18/03,6:00,580588,5724863
1750,541,2200,29,06/18/03,8:00,581675,5725289
1758,542,2200,29,06/18/03,10:00,582405,5725696
1766,543,2200,29,06/18/03,12:00,581835,5726684
1774,544,2200,29,06/18/03,14:01,581531,5726222
1782,545,2200,29,06/18/03,16:01,581517,5726213
1790,546,2200,29,06/18/03,18:00,580354,5725507
1798,547,2200,29,06/18/03,20:00,575904,5723935
1806,548,2200,29,06/18/03,22:00,573164,5718503
1820,549,2200,29,06/19/03,12:01,555009,5707649
1821,550,2200,29,06/19/03,14:00,553343,5708062
1822,551,2200,29,06/19/03,16:01,553141,5707918
1823,552,2200,29,06/19/03,18:02,551762,5709571
1824,553,2200,29,06/19/03,20:01,551181,5710236
1825,554,2200,29,06/19/03,22:01,550118,5710463
1828,555,2200,29,06/20/03,4:00,550357,5711773
1831,556,2200,29,06/20/03,10:00,550224,5712110
1832,557,2200,29,06/20/03,12:00,549784,5713493
1833,558,2200,29,06/20/03,14:00,549930,5713553
1834,559,2200,29,06/20/03,16:00,549947,5713284
1835,560,2200,29,06/20/03,18:00,549619,5713601
1836,561,2200,29,06/20/03,20:00,549986,5713452
1837,562,2200,29,06/20/03,22:01,549642,5713624
1838,563,2200,29,06/21/03,0:01,549973,5713431
1839,564,2200,29,06/21/03,2:00,549917,5713408
1840,565,2200,29,06/21/03,4:00,549843,5713555
1841,566,2200,29,06/21/03,6:00,549897,5713515
1842,567,2200,29,06/21/03,8:00,549674,5713522
1843,568,2200,29,06/21/03,10:00,549953,5713464
1844,569,2200,29,06/21/03,12:00,549915,5713478
1845,570,2200,29,06/21/03,14:00,549678,5713537
1846,571,2200,29,06/21/03,16:01,550002,5713510
1853,572,2200,29,06/22/03,6:00,549193,5713927
1854,573,2200,29,06/22/03,8:01,549544,5714583
1855,574,2200,29,06/22/03,10:00,549999,5713446
1856,575,2200,29,06/22/03,12:01,549692,5711584
1861,576,2200,29,06/22/03,22:02,551102,5707683
1862,577,2200,29,06/23/03,0:00,551657,5707584
1863,578,2200,29,06/23/03,2:00,551543,5707491
1864,579,2200,29,06/23/03,4:01,551662,5707530
1865,580,2200,29,06/23/03,6:00,551505,5706791
1868,581,2200,29,06/23/03,12:00,552850,5706710
1872,582,2200,29,06/23/03,20:00,555381,5707239
1873,583,2200,29,06/23/03,22:00,555660,5703712
1874,584,2200,29,06/24/03,0:00,554846,5703627
1875,585,2200,29,06/24/03,2:00,555162,5702954
1876,586,2200,29,06/24/03,4:00,555120,5703798
1877,587,2200,29,06/24/03,6:00,555967,5703007
1878,588,2200,29,06/24/03,8:01,556827,5701753
1879,589,2200,29,06/24/03,10:01,556850,5701686
1883,590,2200,29,06/24/03,18:01,557700,5700292
1884,591,2200,29,06/24/03,20:00,557631,5700941
1885,592,2200,29,06/24/03,22:00,557196,5700657
1895,593,2200,29,06/25/03,18:02,555559,5700611
1896,594,2200,29,06/25/03,20:00,556137,5699745
1897,595,2200,29,06/25/03,22:01,554427,5701719
1900,596,2200,29,06/26/03,4:00,555076,5701774
1903,597,2200,29,06/26/03,10:01,553891,5702516
1910,598,2200,29,06/27/03,0:01,557648,5700466
1911,599,2200,29,06/27/03,2:00,557678,5700308
1912,600,2200,29,06/27/03,4:01,557730,5700222
1915,601,2200,29,06/27/03,10:02,556982,5701797
1921,602,2200,29,06/27/03,22:00,556922,5701647
1922,603,2200,29,06/28/03,0:02,556942,5701825
1923,604,2200,29,06/28/03,2:02,556846,5701778
1924,605,2200,29,06/28/03,4:01,556832,5701758
1927,606,2200,29,06/28/03,10:00,554846,5703208
1928,607,2200,29,06/28/03,12:00,552884,5707156
1929,608,2200,29,06/28/03,14:01,552853,5708182
1930,609,2200,29,06/28/03,16:00,553093,5707887
1931,610,2200,29,06/28/03,18:00,553067,5707681
1932,611,2200,29,06/28/03,20:01,551983,5706734
1933,612,2200,29,06/28/03,22:00,552161,5705965
1934,613,2200,29,06/29/03,0:01,552232,5705988
1939,614,2200,29,06/29/03,10:00,552590,5706353
1942,615,2200,29,06/29/03,16:01,553867,5707790
1943,616,2200,29,06/29/03,18:01,554048,5707920
1944,617,2200,29,06/29/03,20:01,554186,5707867
1945,618,2200,29,06/29/03,22:00,553876,5708041
1946,619,2200,29,06/30/03,0:00,553874,5708059
1947,620,2200,29,06/30/03,2:01,553898,5708096
1948,621,2200,29,06/30/03,4:01,553879,5707982
1949,622,2200,29,06/30/03,6:00,554050,5707803
1950,623,2200,29,06/30/03,8:02,554053,5707794
1951,624,2200,29,06/30/03,10:00,554107,5708044
1952,625,2200,29,06/30/03,12:00,553908,5707759
1953,626,2200,29,06/30/03,14:01,553911,5708168
1954,627,2200,29,06/30/03,16:00,554171,5707843
1955,628,2200,29,06/30/03,18:01,554117,5707864
1956,629,2200,29,06/30/03,20:00,554349,5707770
1957,630,2200,29,06/30/03,22:00,554293,5707818
1958,631,2200,29,07/01/03,0:00,554280,5707658
1959,632,2200,29,07/01/03,2:00,554126,5707908
1960,633,2200,29,07/01/03,4:01,553833,5708075
1961,634,2200,29,07/01/03,6:00,553951,5707954
1962,635,2200,29,07/01/03,8:00,553890,5708004
1963,636,2200,29,07/01/03,10:00,553897,5708085
1964,637,2200,29,07/01/03,12:00,553929,5707953
1967,638,2200,29,07/01/03,18:01,554258,5707744
1968,639,2200,29,07/01/03,20:00,554345,5707775
1969,640,2200,29,07/01/03,22:01,554069,5708100
1970,641,2200,29,07/02/03,0:00,553961,5708214
1978,642,2200,29,07/02/03,2:00,554086,5708220
1986,643,2200,29,07/02/03,4:00,554052,5708133
1994,644,2200,29,07/02/03,6:00,554317,5708110
1995,645,2200,29,07/02/03,6:15,554314,5708122
2010,646,2200,29,07/02/03,10:00,554382,5707973
2018,647,2200,29,07/02/03,12:00,554011,5708189
2026,648,2200,29,07/02/03,14:00,554008,5708183
2034,649,2200,29,07/02/03,16:00,553952,5708184
2042,650,2200,29,07/02/03,18:00,554048,5708222
2050,651,2200,29,07/02/03,20:00,554063,5707890
2058,652,2200,29,07/02/03,22:00,554265,5706923
2066,653,2200,29,07/03/03,0:00,554278,5706909
2067,654,2200,29,07/03/03,2:01,554275,5706910
2068,655,2200,29,07/03/03,4:00,554263,5706961
2069,656,2200,29,07/03/03,6:00,554247,5706931
2070,657,2200,29,07/03/03,8:01,554140,5706871
2071,658,2200,29,07/03/03,10:00,554315,5706681
2072,659,2200,29,07/03/03,12:00,554369,5706817
2073,660,2200,29,07/03/03,14:00,554362,5706812
2074,661,2200,29,07/03/03,16:00,554291,5706692
2075,662,2200,29,07/03/03,18:00,554406,5706814
2076,663,2200,29,07/03/03,20:00,554187,5706659
2077,664,2200,29,07/03/03,22:01,554209,5706793
2078,665,2200,29,07/04/03,0:00,554208,5706800
2079,666,2200,29,07/04/03,2:01,554209,5706796
2080,667,2200,29,07/04/03,4:00,554252,5706839
2083,668,2200,29,07/04/03,10:01,554642,5707108
2084,669,2200,29,07/04/03,12:00,554400,5706931
2087,670,2200,29,07/04/03,18:00,554273,5706988
2088,671,2200,29,07/04/03,20:01,554203,5707067
2089,672,2200,29,07/04/03,22:00,554409,5706988
2090,673,2200,29,07/05/03,0:00,554353,5706808
2091,674,2200,29,07/05/03,2:01,554312,5706868
2092,675,2200,29,07/05/03,4:00,554318,5706881
2093,676,2200,29,07/05/03,6:00,554518,5706915
2096,677,2200,29,07/05/03,12:01,554565,5706860
2101,678,2200,29,07/05/03,22:01,554529,5701524
2102,679,2200,29,07/06/03,0:00,554393,5701823
2103,680,2200,29,07/06/03,2:01,554421,5702090
2107,681,2200,29,07/06/03,10:02,555185,5699583
2111,682,2200,29,07/06/03,18:00,556168,5699793
2112,683,2200,29,07/06/03,20:01,556403,5700028
2113,684,2200,29,07/06/03,22:00,555637,5699043
2114,685,2200,29,07/07/03,0:00,555418,5699654
2115,686,2200,29,07/07/03,2:02,555426,5699683
2116,687,2200,29,07/07/03,4:01,555665,5699295
2124,688,2200,29,07/07/03,20:01,555572,5701014
2127,689,2200,29,07/08/03,2:01,555570,5701222
2128,690,2200,29,07/08/03,4:01,555565,5701272
2129,691,2200,29,07/08/03,6:00,555522,5701233
2130,692,2200,29,07/08/03,8:02,555458,5701075
2131,693,2200,29,07/08/03,10:01,555388,5701025
2134,694,2200,29,07/08/03,16:01,555870,5701235
2138,695,2200,29,07/09/03,0:00,556220,5700246
2142,696,2200,29,07/09/03,8:01,557492,5699136
2147,697,2200,29,07/09/03,18:01,557430,5699328
2148,698,2200,29,07/09/03,20:00,557361,5699421
2155,699,2200,29,07/10/03,10:01,557496,5699322
2159,700,2200,29,07/10/03,18:02,557517,5698811
2160,701,2200,29,07/10/03,20:01,557304,5699042
2161,702,2200,29,07/10/03,22:01,557379,5698935
2162,703,2200,29,07/11/03,0:01,557380,5698897
2163,704,2200,29,07/11/03,2:01,557254,5699302
2166,705,2200,29,07/11/03,8:02,556273,5700993
2167,706,2200,29,07/11/03,10:02,556216,5701138
2175,707,2200,29,07/12/03,2:00,555888,5701577
2185,708,2200,29,07/12/03,22:00,552876,5705060
2186,709,2200,29,07/13/03,0:01,552843,5705003
2187,710,2200,29,07/13/03,2:00,552792,5705068
2191,711,2200,29,07/13/03,10:01,552760,5705632
2194,712,2200,29,07/13/03,16:02,552933,5705918
2195,713,2200,29,07/13/03,18:01,553073,5706190
2196,714,2200,29,07/13/03,20:00,552988,5705999
2197,715,2200,29,07/13/03,22:01,552923,5705887
2198,716,2200,29,07/14/03,0:00,552934,5705950
2199,717,2200,29,07/14/03,2:00,552879,5705963
2203,718,2200,29,07/14/03,10:01,552980,5706848
2204,719,2200,29,07/14/03,12:01,553153,5706870
2210,720,2200,29,07/15/03,0:02,552516,5705324
2211,721,2200,29,07/15/03,2:00,552570,5705231
2218,722,2200,29,07/15/03,16:01,552313,5707600
2221,723,2200,29,07/15/03,22:01,552255,5707725
2222,724,2200,29,07/16/03,0:01,552153,5708011
2230,725,2200,29,07/16/03,16:02,551747,5708759
2231,726,2200,29,07/16/03,18:00,551674,5708831
2234,727,2200,29,07/17/03,0:00,552354,5707140
2238,728,2200,29,07/17/03,8:02,551715,5707823
2239,729,2200,29,07/17/03,10:01,551901,5707861
2242,730,2200,29,07/17/03,16:00,552839,5707819
2243,731,2200,29,07/17/03,18:00,552836,5707901
2244,732,2200,29,07/17/03,20:00,552854,5707465
2250,733,2200,29,07/18/03,8:01,553274,5707086
2253,734,2200,29,07/18/03,14:00,553640,5707886
2254,735,2200,29,07/18/03,16:00,553704,5708404
2255,736,2200,29,07/18/03,18:00,553975,5707958
2256,737,2200,29,07/18/03,20:01,553935,5707974
2257,738,2200,29,07/18/03,22:00,554153,5707804
2258,739,2200,29,07/19/03,0:00,554003,5708127
2262,740,2200,29,07/19/03,8:00,553387,5708414
2263,741,2200,29,07/19/03,10:01,553575,5708177
2268,742,2200,29,07/19/03,20:02,552515,5707505
2269,743,2200,29,07/19/03,22:01,552294,5705911
2270,744,2200,29,07/20/03,0:02,552583,5706124
2271,745,2200,29,07/20/03,2:00,552539,5706293
2274,746,2200,29,07/20/03,8:01,552372,5706292
2281,747,2200,29,07/20/03,22:02,551539,5706135
2282,748,2200,29,07/21/03,0:00,552608,5706831
2283,749,2200,29,07/21/03,2:00,552459,5706458
2289,750,2200,29,07/21/03,14:00,553022,5705141
2290,751,2200,29,07/21/03,16:02,553024,5705428
2291,752,2200,29,07/21/03,18:01,553224,5705417
2292,753,2200,29,07/21/03,20:02,552986,5705304
2293,754,2200,29,07/21/03,22:01,552636,5705483
2294,755,2200,29,07/22/03,0:01,552922,5705745
2295,756,2200,29,07/22/03,2:00,552885,5705647
2301,757,2200,29,07/22/03,14:01,552423,5709581
2302,758,2200,29,07/22/03,16:00,552388,5709637
2303,759,2200,29,07/22/03,18:00,552421,5709599
2304,760,2200,29,07/22/03,20:00,552713,5707901
2305,761,2200,29,07/22/03,22:01,551564,5707349
2306,762,2200,29,07/23/03,0:01,552060,5708849
2307,763,2200,29,07/23/03,2:01,551665,5707910
2310,764,2200,29,07/23/03,8:02,551363,5708218
2316,765,2200,29,07/23/03,20:01,549526,5711483
2317,766,2200,29,07/23/03,22:00,549722,5712912
2318,767,2200,29,07/24/03,0:00,549822,5712912
2319,768,2200,29,07/24/03,2:00,549949,5713364
2320,769,2200,29,07/24/03,4:00,549992,5713441
2321,770,2200,29,07/24/03,6:02,550086,5714004
2322,771,2200,29,07/24/03,8:01,550174,5713260
2326,772,2200,29,07/24/03,16:00,550790,5712406
2327,773,2200,29,07/24/03,18:00,550895,5712312
2328,774,2200,29,07/24/03,20:01,550424,5710110
2329,775,2200,29,07/24/03,22:01,550464,5709561
2330,776,2200,29,07/25/03,0:01,551473,5709641
2331,777,2200,29,07/25/03,2:01,551496,5709692
2334,778,2200,29,07/25/03,8:00,551570,5708591
2337,779,2200,29,07/25/03,14:02,551704,5708957
2338,780,2200,29,07/25/03,16:01,551746,5708934
2343,781,2200,29,07/26/03,2:00,551215,5708358
2346,782,2200,29,07/26/03,8:01,549751,5711907
2347,783,2200,29,07/26/03,10:00,549795,5713779
2348,784,2200,29,07/26/03,12:00,549964,5714009
2349,785,2200,29,07/26/03,14:00,550256,5713779
2350,786,2200,29,07/26/03,16:01,550192,5713656
2369,787,2200,29,07/28/03,6:01,553011,5708956
2370,788,2200,29,07/28/03,8:00,552893,5710745
2373,789,2200,29,07/28/03,14:01,555417,5710039
2374,790,2200,29,07/28/03,16:00,555463,5710038
2378,791,2200,29,07/29/03,0:01,554888,5703138
2381,792,2200,29,07/29/03,6:01,554065,5706450
2382,793,2200,29,07/29/03,8:02,554241,5706145
2385,794,2200,29,07/29/03,14:01,554201,5707237
2386,795,2200,29,07/29/03,16:00,554281,5707607
2387,796,2200,29,07/29/03,18:00,554255,5707776
2388,797,2200,29,07/29/03,20:00,553678,5707964
2389,798,2200,29,07/29/03,22:00,552882,5706669
2390,799,2200,29,07/30/03,0:00,552811,5706845
2391,800,2200,29,07/30/03,2:00,552854,5706887
2392,801,2200,29,07/30/03,4:00,552864,5706770
2393,802,2200,29,07/30/03,6:01,552086,5706839
2394,803,2200,29,07/30/03,8:00,552025,5706975
2405,804,2200,29,07/31/03,6:01,549669,5707086
2406,805,2200,29,07/31/03,8:01,549878,5707612
2407,806,2200,29,07/31/03,10:01,549989,5707563
2410,807,2200,29,07/31/03,16:01,550159,5707606
2411,808,2200,29,07/31/03,18:02,549818,5707558
2412,809,2200,29,07/31/03,20:00,549273,5708630
2413,810,2200,29,07/31/03,22:00,549123,5708596
2414,811,2200,29,08/01/03,0:00,548364,5709030
2415,812,2200,29,08/01/03,2:00,548427,5708995
2427,813,2200,29,08/02/03,2:00,546754,5711899
2428,814,2200,29,08/02/03,4:01,546726,5711796
2429,815,2200,29,08/02/03,6:01,547026,5713288
2430,816,2200,29,08/02/03,8:02,546434,5715575
2431,817,2200,29,08/02/03,10:00,546560,5715677
2432,818,2200,29,08/02/03,12:01,546579,5715783
2433,819,2200,29,08/02/03,14:01,546451,5715999
2436,820,2200,29,08/02/03,20:02,546466,5716292
2437,821,2200,29,08/02/03,22:00,546313,5716027
2438,822,2200,29,08/03/03,0:01,546371,5716086
2446,823,2200,29,08/03/03,2:00,546408,5716176
2454,824,2200,29,08/03/03,4:00,546396,5716243
2462,825,2200,29,08/03/03,6:00,546353,5716174
2470,826,2200,29,08/03/03,8:02,546575,5716629
2478,827,2200,29,08/03/03,10:01,546709,5716558
2486,828,2200,29,08/03/03,12:00,546695,5716539
2494,829,2200,29,08/03/03,14:02,546940,5716431
2502,830,2200,29,08/03/03,16:00,547044,5716521
2510,831,2200,29,08/03/03,18:00,547589,5716284
2518,832,2200,29,08/03/03,20:00,547173,5716704
2526,833,2200,29,08/03/03,22:00,546501,5717249
2534,834,2200,29,08/04/03,0:02,546399,5717317
2542,835,2200,29,08/04/03,2:00,546447,5717343
2550,836,2200,29,08/04/03,4:01,546366,5717503
2558,837,2200,29,08/04/03,6:00,546550,5717407
2566,838,2200,29,08/04/03,8:00,546807,5717291
2574,839,2200,29,08/04/03,10:01,546841,5717287
2582,840,2200,29,08/04/03,12:00,546739,5717298
2598,841,2200,29,08/04/03,16:00,546691,5716951
2606,842,2200,29,08/04/03,18:01,546840,5716832
2614,843,2200,29,08/04/03,20:00,546653,5716630
2622,844,2200,29,08/04/03,22:01,546583,5716557
2630,845,2200,29,08/05/03,0:00,546439,5716270
2631,846,2200,29,08/05/03,2:02,546482,5716372
2632,847,2200,29,08/05/03,4:00,546437,5716380
2633,848,2200,29,08/05/03,6:01,546299,5716178
2634,849,2200,29,08/05/03,8:01,546320,5716038
2635,850,2200,29,08/05/03,10:00,546385,5715792
2636,851,2200,29,08/05/03,12:00,546419,5715858
2637,852,2200,29,08/05/03,14:01,546634,5715887
2638,853,2200,29,08/05/03,16:00,546755,5715863
2639,854,2200,29,08/05/03,18:00,547060,5713146
2640,855,2200,29,08/05/03,20:01,548407,5708859
2641,856,2200,29,08/05/03,22:01,550194,5706112
2642,857,2200,29,08/06/03,0:00,550287,5706048
2643,858,2200,29,08/06/03,2:00,550306,5706257
2644,859,2200,29,08/06/03,4:02,550403,5706305
2645,860,2200,29,08/06/03,6:01,550445,5706857
2646,861,2200,29,08/06/03,8:01,549633,5707713
2647,862,2200,29,08/06/03,10:01,549739,5707735
2652,863,2200,29,08/06/03,20:01,550852,5707796
2653,864,2200,29,08/06/03,22:01,550577,5707715
2654,865,2200,29,08/07/03,0:02,550430,5708110
2657,866,2200,29,08/07/03,6:00,548148,5709220
2658,867,2200,29,08/07/03,8:00,548091,5709840
2659,868,2200,29,08/07/03,10:01,548078,5709904
2665,869,2200,29,08/07/03,22:01,546424,5716170
2666,870,2200,29,08/08/03,0:00,546924,5716680
2669,871,2200,29,08/08/03,6:01,547194,5716597
2676,872,2200,29,08/08/03,20:01,545721,5718584
2677,873,2200,29,08/08/03,22:01,545906,5718218
2678,874,2200,29,08/09/03,0:01,546015,5718183
2679,875,2200,29,08/09/03,2:00,546016,5718120
2680,876,2200,29,08/09/03,4:01,546126,5718182
2681,877,2200,29,08/09/03,6:00,546334,5718080
2682,878,2200,29,08/09/03,8:02,546789,5717830
2683,879,2200,29,08/09/03,10:01,546729,5717754
2689,880,2200,29,08/09/03,22:01,546960,5716661
2690,881,2200,29,08/10/03,0:01,546927,5716693
2691,882,2200,29,08/10/03,2:01,546945,5716668
2692,883,2200,29,08/10/03,4:02,546708,5716745
2693,884,2200,29,08/10/03,6:01,547353,5716005
2696,885,2200,29,08/10/03,12:01,547463,5715642
2697,886,2200,29,08/10/03,14:01,547619,5715380
2698,887,2200,29,08/10/03,16:00,547621,5715376
2702,888,2200,29,08/11/03,0:00,547274,5712640
2703,889,2200,29,08/11/03,2:00,548165,5711656
2704,890,2200,29,08/11/03,4:00,548149,5711686
2705,891,2200,29,08/11/03,6:01,548489,5711920
2706,892,2200,29,08/11/03,8:01,548469,5712077
2707,893,2200,29,08/11/03,10:02,548623,5711963
2710,894,2200,29,08/11/03,16:02,548692,5711452
2711,895,2200,29,08/11/03,18:02,548842,5711498
2712,896,2200,29,08/11/03,20:02,548926,5710961
2713,897,2200,29,08/11/03,22:00,548200,5711482
2714,898,2200,29,08/12/03,0:00,546913,5711432
2717,899,2200,29,08/12/03,6:02,546693,5711837
2718,900,2200,29,08/12/03,8:02,546676,5712178
2719,901,2200,29,08/12/03,10:00,546994,5712338
2720,902,2200,29,08/12/03,12:01,546896,5712380
2721,903,2200,29,08/12/03,14:01,546867,5712392
2722,904,2200,29,08/12/03,16:01,546814,5712353
2723,905,2200,29,08/12/03,18:01,546719,5712186
2724,906,2200,29,08/12/03,20:00,546267,5711873
2725,907,2200,29,08/12/03,22:01,546248,5711950
2726,908,2200,29,08/13/03,0:02,546311,5711866
2729,909,2200,29,08/13/03,6:00,548195,5711771
2732,910,2200,29,08/13/03,12:01,550165,5708392
2733,911,2200,29,08/13/03,14:01,550310,5708276
2734,912,2200,29,08/13/03,16:01,550366,5708088
2738,913,2200,29,08/14/03,0:00,552148,5703572
2739,914,2200,29,08/14/03,2:00,553366,5702701
2740,915,2200,29,08/14/03,4:00,554973,5702151
2741,916,2200,29,08/14/03,6:00,555063,5702575
2746,917,2200,29,08/14/03,16:02,554027,5704407
2750,918,2200,29,08/15/03,0:00,553003,5706537
2751,919,2200,29,08/15/03,2:00,552871,5706666
2752,920,2200,29,08/15/03,4:01,553091,5706995
2753,921,2200,29,08/15/03,6:02,552592,5706999
2756,922,2200,29,08/15/03,12:01,551806,5707434
2757,923,2200,29,08/15/03,14:01,551762,5707672
2758,924,2200,29,08/15/03,16:00,551947,5708148
2761,925,2200,29,08/15/03,22:02,551513,5707839
2762,926,2200,29,08/16/03,0:00,551713,5707828
2765,927,2200,29,08/16/03,6:00,551490,5707965
2770,928,2200,29,08/16/03,16:01,551551,5708277
2771,929,2200,29,08/16/03,18:02,551749,5708761
2774,930,2200,29,08/17/03,0:01,551519,5709358
2775,931,2200,29,08/17/03,2:02,551487,5709790
2776,932,2200,29,08/17/03,4:02,551846,5709620
2777,933,2200,29,08/17/03,6:01,551524,5709769
2780,934,2200,29,08/17/03,12:01,549974,5710883
2781,935,2200,29,08/17/03,14:02,550094,5710776
2782,936,2200,29,08/17/03,16:01,550125,5710797
2783,937,2200,29,08/17/03,18:01,550348,5710316
2784,938,2200,29,08/17/03,20:01,550436,5710624
2787,939,2200,29,08/18/03,2:01,550436,5710871
2788,940,2200,29,08/18/03,4:01,550361,5710864
2789,941,2200,29,08/18/03,6:01,550666,5710945
2790,942,2200,29,08/18/03,8:00,550570,5710880
2791,943,2200,29,08/18/03,10:02,550971,5710505
2794,944,2200,29,08/18/03,16:01,550656,5710332
2795,945,2200,29,08/18/03,18:02,550653,5710322
2796,946,2200,29,08/18/03,20:00,550446,5710291
2797,947,2200,29,08/18/03,22:02,550582,5709657
2800,948,2200,29,08/19/03,4:01,550476,5710480
2801,949,2200,29,08/19/03,6:01,550780,5710464
2804,950,2200,29,08/19/03,12:02,550606,5710926
2805,951,2200,29,08/19/03,14:00,550919,5710562
2806,952,2200,29,08/19/03,16:01,550879,5710810
2807,953,2200,29,08/19/03,18:01,550816,5710900
2808,954,2200,29,08/19/03,20:00,550375,5710893
2809,955,2200,29,08/19/03,22:01,550485,5710814
2810,956,2200,29,08/20/03,0:02,550425,5710848
2811,957,2200,29,08/20/03,2:01,550407,5710878
2812,958,2200,29,08/20/03,4:00,550382,5710880
2813,959,2200,29,08/20/03,6:01,550240,5711163
2814,960,2200,29,08/20/03,8:00,550206,5711245
2815,961,2200,29,08/20/03,10:00,550221,5711443
2816,962,2200,29,08/20/03,12:01,550263,5711364
2817,963,2200,29,08/20/03,14:00,549756,5711348
2818,964,2200,29,08/20/03,16:01,549671,5711409
2819,965,2200,29,08/20/03,18:01,549678,5711447
2820,966,2200,29,08/20/03,20:01,549759,5711654
2821,967,2200,29,08/20/03,22:02,549805,5711968
2830,968,2200,29,08/21/03,2:00,549635,5711994
2838,969,2200,29,08/21/03,4:01,550227,5711408
2854,970,2200,29,08/21/03,8:00,551164,5709384
2862,971,2200,29,08/21/03,10:00,552047,5708558
2878,972,2200,29,08/21/03,14:00,552091,5708389
2886,973,2200,29,08/21/03,16:02,552595,5707595
2894,974,2200,29,08/21/03,18:02,552787,5707143
2902,975,2200,29,08/21/03,20:00,553036,5706380
2918,976,2200,29,08/22/03,0:00,553122,5706869
2926,977,2200,29,08/22/03,2:00,553187,5706909
2934,978,2200,29,08/22/03,4:00,553120,5706907
2942,979,2200,29,08/22/03,6:00,553197,5706817
2950,980,2200,29,08/22/03,8:00,552928,5707002
2966,981,2200,29,08/22/03,12:00,553124,5706567
2974,982,2200,29,08/22/03,14:00,553044,5706206
2982,983,2200,29,08/22/03,16:01,553231,5706192
2990,984,2200,29,08/22/03,18:00,553102,5706029
2998,985,2200,29,08/22/03,20:00,552963,5706261
3006,986,2200,29,08/22/03,22:00,553019,5706283
3016,987,2200,29,08/23/03,4:02,552926,5706443
3021,988,2200,29,08/23/03,14:02,553036,5705467
3022,989,2200,29,08/23/03,16:02,552950,5705380
3023,990,2200,29,08/23/03,18:02,552851,5705651
3024,991,2200,29,08/23/03,20:01,552629,5705549
3025,992,2200,29,08/23/03,22:02,552746,5705612
3026,993,2200,29,08/24/03,0:00,552834,5705662
3029,994,2200,29,08/24/03,6:00,552556,5705157
3036,995,2200,29,08/24/03,20:00,551722,5707634
3037,996,2200,29,08/24/03,22:00,551689,5707800
3038,997,2200,29,08/25/03,0:00,551686,5707843
3039,998,2200,29,08/25/03,2:00,551706,5707800
3040,999,2200,29,08/25/03,4:01,551534,5707755
3041,1000,2200,29,08/25/03,6:00,551535,5707665
3044,1001,2200,29,08/25/03,12:02,551428,5706854
3049,1002,2200,29,08/25/03,22:01,554965,5702076
3050,1003,2200,29,08/26/03,0:01,554943,5701957
3051,1004,2200,29,08/26/03,2:01,554969,5701877
3052,1005,2200,29,08/26/03,4:00,555430,5701571
3053,1006,2200,29,08/26/03,6:00,555711,5701697
3056,1007,2200,29,08/26/03,12:01,555647,5702344
3057,1008,2200,29,08/26/03,14:01,556055,5702852
3058,1009,2200,29,08/26/03,16:00,556681,5702195
3063,1010,2200,29,08/27/03,2:01,555478,5700977
3064,1011,2200,29,08/27/03,4:01,555190,5701048
3065,1012,2200,29,08/27/03,6:01,555004,5701331
3066,1013,2200,29,08/27/03,8:01,554728,5701594
3072,1014,2200,29,08/27/03,20:01,554468,5702232
3075,1015,2200,29,08/28/03,2:01,554571,5702369
3082,1016,2200,29,08/28/03,16:02,554840,5701933
3083,1017,2200,29,08/28/03,18:02,554745,5702025
3084,1018,2200,29,08/28/03,20:01,554558,5702012
3085,1019,2200,29,08/28/03,22:01,554547,5701993
3086,1020,2200,29,08/29/03,0:00,554532,5702010
3087,1021,2200,29,08/29/03,2:02,554405,5701907
3093,1022,2200,29,08/29/03,14:01,554762,5702306
3107,1023,2200,29,08/30/03,18:01,552725,5705063
3108,1024,2200,29,08/30/03,20:00,552770,5705421
3109,1025,2200,29,08/30/03,22:01,552781,5705613
3110,1026,2200,29,08/31/03,0:00,552928,5705608
3111,1027,2200,29,08/31/03,2:02,552638,5706845
3115,1028,2200,29,08/31/03,10:02,551491,5708060
3116,1029,2200,29,08/31/03,12:02,551435,5708271
3117,1030,2200,29,08/31/03,14:02,551433,5708563
3120,1031,2200,29,08/31/03,20:02,550624,5710286
3121,1032,2200,29,08/31/03,22:01,550650,5710436
3122,1033,2200,29,09/01/03,0:01,550898,5710144
3123,1034,2200,29,09/01/03,2:01,550881,5710095
3129,1035,2200,29,09/01/03,14:01,551446,5709228
3130,1036,2200,29,09/01/03,16:01,551417,5709225
